n-999999999998,  zeta 
38761, -3.715040
38762, 1.421219
38763, -1.362984
38764, 0.097162
38765, -0.871249
38766, 6.680411
38767, -5.547218
38768, 2.722798
38769, -1.708392
38770, -0.434087
38771, -6.361112
38772, 5.854209
38773, -0.251171
38774, 2.338087
38775, -10.274153
38776, 2.075095
38777, -2.896268
38778, 0.154768
38779, -0.602881
38780, 2.159640
38781, -0.648170
38782, 2.496277
38783, 0.455956
38784, 0.473845
38785, -0.443889
38786, 1.438912
38787, -0.443817
38788, 4.549225
38789, -2.783166
38790, 1.429545
38791, -4.493043
38792, 0.556647
38793, -0.874700
38794, 3.602275
38795, 0.726803
38796, 0.122609
38797, -0.306449
38798, 0.371706
38799, -0.758535
38800, 1.061951
38801, -4.499975
38802, 1.652094
38803, -0.300344
38804, 0.639539
38805, 0.134893
38806, -0.747055
38807, 2.589733
38808, -29.548472
38809, -56.592408
38810, 19.431967
38811, -1.427170
38812, 2.638433
38813, 6.733704
38814, 0.212696
38815, -0.883795
38816, -0.084835
38817, -0.223450
38818, 1.011452
38819, -1.247771
38820, 0.301027
38821, -1.626095
38822, 0.815155
38823, -0.896567
38824, 2.171774
38825, -0.089156
38826, 0.064930
38827, -1.001494
38828, 2.477881
38829, -3.932760
38830, -0.042195
38831, -0.368855
38832, 0.042467
38833, 1.789612
38834, 3.026587
38835, -1.135222
38836, 3.126502
38837, -3.452691
38838, 0.836337
38839, -7.565483
38840, 10.887501
38841, 1.156220
38842, 2.018326
38843, -0.733028
38844, -0.387496
38845, -7.424122
38846, 2.310666
38847, -0.911291
38848, 0.096296
38849, -1.175980
38850, 1.001554
38851, -1.260944
38852, 11.854359
38853, -3.869391
38854, -1.033236
38855, -1.100538
38856, 0.466319
38857, -1.730258
38858, 2.667102
38859, -1.777411
38860, 1.671219
38861, -1.148801
38862, -0.245151
38863, -0.490351
38864, 1.078037
38865, -0.203608
38866, 0.228153
38867, 1.261180
38868, 3.040722
38869, -1.599209
38870, 1.707693
38871, -0.283839
38872, 0.073076
38873, -0.609717
38874, -3.041462
38875, -8.427958
38876, 0.709306
38877, -4.440162
38878, 6.459541
38879, -11.149213
38880, 10.198006
38881, -0.189161
38882, 1.264670
38883, -2.858659
38884, 1.805776
38885, -2.740761
38886, 3.662263
38887, 0.725676
38888, 0.077634
38889, -0.483365
38890, 0.502152
38891, -0.007054
38892, 0.243009
38893, 0.270697
38894, 2.327263
38895, -0.959892
38896, 0.538685
38897, -0.162532
38898, -0.641782
38899, 2.530983
38900, 10.322437
38901, -5.159744
38902, 6.610355
38903, 1.038733
38904, 1.113105
38905, -1.038519
38906, 0.258627
38907, 0.019808
38908, 1.212351
38909, -1.183188
38910, 0.192437
38911, -0.557949
38912, -2.147417
38913, 5.361788
38914, 21.211309
38915, -14.732933
38916, -1.775584
38917, -0.265692
38918, 1.062698
38919, -1.720370
38920, 2.928069
38921, -1.103736
38922, 4.441922
38923, -7.430792
38924, -1.252459
38925, -1.018773
38926, 3.329341
38927, 0.384575
38928, 0.581414
38929, -0.222663
38930, 0.556929
38931, -1.188890
38932, 2.878386
38933, -1.244039
38934, -0.104647
38935, -0.545329
38936, 0.496652
38937, 0.147195
38938, -0.009604
38939, -1.646249
38940, -0.377167
38941, -0.755513
38942, -1.672149
38943, -2.420404
38944, 5.664331
38945, 1.670065
38946, 9.377963
38947, -10.199069
38948, 3.097920
38949, -4.996150
38950, 6.943618
38951, -2.925783
38952, 5.103161
38953, -0.446469
38954, -1.586876
38955, -0.382211
38956, 0.302862
38957, -0.302879
38958, 0.741991
38959, 0.304475
38960, 2.799796
38961, -0.136763
38962, 6.488382
38963, -2.437478
38964, 1.078874
38965, -2.968558
38966, 1.640144
38967, 0.034777
38968, 0.673426
38969, -1.972330
38970, 0.309499
38971, -0.103442
38972, 0.683853
38973, -3.201469
38974, 1.890505
38975, -0.391415
38976, 3.873086
38977, -1.785613
38978, 1.283367
38979, -1.149589
38980, 0.575844
38981, -0.018226
38982, 0.233308
38983, 0.211457
38984, 6.934975
38985, -1.842500
38986, 4.224587
38987, -5.170680
38988, 6.675135
38989, -3.040630
38990, 13.001277
38991, -9.938635
38992, 2.106654
38993, 5.703230
38994, -2.113223
38995, 0.729821
38996, -0.049618
38997, -0.029869
38998, 0.726783
38999, -0.806776
39000, 2.262834
39001, -0.826914
39002, 0.862556
39003, -0.841617
39004, 0.544119
39005, -1.492505
39006, 0.613982
39007, -0.329802
39008, 1.138849
39009, 1.270389
39010, 4.074727
39011, -3.864746
39012, 4.602377
39013, -1.042922
39014, -0.076683
39015, -1.102761
39016, 8.377798
39017, -1.687371
39018, 2.558423
39019, -1.371334
39020, 7.641971
39021, -0.462476
39022, 3.146303
39023, -3.418459
39024, 6.315144
39025, -2.630707
39026, 1.954922
39027, 0.652992
39028, 0.216136
39029, -0.784369
39030, 1.898006
39031, -0.346463
39032, 0.741474
39033, -0.825115
39034, 3.694369
39035, -3.301184
39036, 5.593819
39037, -1.675774
39038, 2.422994
39039, 1.018501
39040, 0.638699
39041, -1.076943
39042, 0.384074
39043, -1.982516
39044, 0.170866
39045, -0.665235
39046, 0.075787
39047, 0.160115
39048, -1.571087
39049, -0.257098
39050, -1.602905
39051, 1.618167
39052, 11.326391
39053, -3.285991
39054, -0.029854
39055, -4.350229
39056, 31.556864
39057, 1.465877
39058, -0.936480
39059, -0.618933
39060, -1.049456
39061, -0.108080
39062, 3.188719
39063, -1.771165
39064, 1.814742
39065, -1.964082
39066, 1.301240
39067, -0.841661
39068, 0.583510
39069, -1.545410
39070, 0.220414
39071, -0.263514
39072, 0.197104
39073, -0.357690
39074, 0.513576
39075, 0.458334
39076, -1.535283
39077, -6.297632
39078, 5.337596
39079, -2.987958
39080, 0.356630
39081, -0.626728
39082, 1.388197
39083, -2.766084
39084, 0.359626
39085, 2.345924
39086, 13.110739
39087, -2.165355
39088, 0.037616
39089, -0.990793
39090, 0.921282
39091, -3.139389
39092, 1.584043
39093, -0.400965
39094, 8.847847
39095, -2.262757
39096, 3.961525
39097, -1.482449
39098, 3.569598
39099, -0.895057
39100, 10.870892
39101, 2.340555
39102, 1.697761
39103, -0.504549
39104, 4.371741
39105, 1.321800
39106, -0.379095
39107, -0.311000
39108, 0.610467
39109, -0.761267
39110, 0.093151
39111, -1.324968
39112, 0.301286
39113, 0.709539
39114, 2.602422
39115, -3.585979
39116, 2.374172
39117, -0.336189
39118, -0.004481
39119, -1.882517
39120, 1.351500
39121, -0.620109
39122, -0.991965
39123, 6.956428
39124, 6.604281
39125, -1.306239
39126, 37.217567
39127, -8.361836
39128, -0.488325
39129, 5.123426
39130, 0.350476
39131, -1.668500
39132, -1.203232
39133, 0.221722
39134, 0.278837
39135, -1.239848
39136, 2.373876
39137, -0.955719
39138, 0.655918
39139, -0.451395
39140, 0.317797
39141, -1.550603
39142, -0.715913
39143, -4.281338
39144, 8.074253
39145, -0.480375
39146, 0.182838
39147, -0.351146
39148, 3.659474
39149, -0.062836
39150, 2.668949
39151, 0.090973
39152, -0.089581
39153, -2.505052
39154, 1.520659
39155, -0.621418
39156, -0.879427
39157, 1.446052
39158, 7.809908
39159, -4.623284
39160, 0.338187
39161, 1.628060
39162, 6.721769
39163, -4.505614
39164, 2.497121
39165, -15.211744
39166, 6.088206
39167, 0.222680
39168, -1.128212
39169, 0.415174
39170, 0.690600
39171, -0.474314
39172, 8.751830
39173, -0.213195
39174, -0.504258
39175, -0.038768
39176, 0.182479
39177, -0.635579
39178, 4.256107
39179, 0.754967
39180, 0.136856
39181, -0.189236
39182, 0.070110
39183, -1.106675
39184, 0.349347
39185, -0.178540
39186, -0.475542
39187, 1.025959
39188, -6.278236
39189, -6.852367
39190, 15.152465
39191, -6.570327
39192, 2.502478
39193, -2.344849
39194, 2.139769
39195, -1.100400
39196, 3.775629
39197, -0.080324
39198, 3.765570
39199, -2.287342
39200, 5.044691
39201, -6.344097
39202, -0.183172
39203, -0.612913
39204, 0.388587
39205, -2.647099
39206, 0.869133
39207, -3.221841
39208, 0.331396
39209, -0.246460
39210, 3.970377
39211, -1.321213
39212, 0.129047
39213, -0.392576
39214, 0.239027
39215, -6.418486
39216, 0.462321
39217, -0.810072
39218, 3.394825
39219, -0.023802
39220, 3.311099
39221, 0.043661
39222, 0.654051
39223, -0.060833
39224, 0.387404
39225, -0.183335
39226, -1.569958
39227, -3.346395
39228, 1.066914
39229, -0.707152
39230, -0.237284
39231, -7.335173
39232, -1.097436
39233, -13.545100
39234, 12.762702
39235, -5.900444
39236, 4.735081
39237, 0.457369
39238, 7.440571
39239, 3.918274
39240, -0.349778
39241, -0.541747
39242, 0.605525
39243, -0.027893
39244, 0.286983
39245, -0.048247
39246, 0.043549
39247, -0.229252
39248, 0.627951
39249, 0.340268
39250, 4.405438
39251, -2.204844
39252, 4.368619
39253, 0.446515
39254, 0.486512
39255, 0.098604
39256, 1.212362
39257, -0.695445
39258, 1.253673
39259, -8.195779
39260, 1.510563
39261, -1.293101
39262, 1.076852
39263, -0.403097
39264, -0.770720
39265, 8.576844
39266, 24.701206
39267, -12.601465
39268, -2.602279
39269, -0.182794
39270, 1.075748
39271, -0.561346
39272, 0.464326
39273, -0.343293
39274, -0.250543
39275, -2.632037
39276, 1.884950
39277, -5.532546
39278, 0.526601
39279, -17.800267
39280, -5.360241
39281, 0.954122
39282, 0.221685
39283, -3.163069
39284, 0.312537
39285, 0.375237
39286, -0.013911
39287, 0.103520
39288, 0.446022
39289, -2.928300
39290, 0.343471
39291, -0.429645
39292, 0.167420
39293, -1.736766
39294, -0.373101
39295, -2.384723
39296, -0.629305
39297, -1.805122
39298, 0.255721
39299, -0.371923
39300, 7.679729
39301, -3.989893
39302, 0.875132
39303, -34.204332
39304, -7.967649
39305, 1.539063
39306, 1.517361
39307, -2.160439
39308, 2.080311
39309, -3.583718
39310, 1.379253
39311, 0.788366
39312, 0.012922
39313, -0.911387
39314, 0.688266
39315, -3.795519
39316, -0.416802
39317, -0.331020
39318, 0.881880
39319, -0.872228
39320, 1.017160
39321, -0.081836
39322, -1.096697
39323, -6.719352
39324, 0.882907
39325, 0.051153
39326, 0.967021
39327, -7.722114
39328, 4.299747
39329, -1.588108
39330, 0.954133
39331, -0.187539
39332, 0.235275
39333, 0.693205
39334, 1.886810
39335, -0.954307
39336, 3.253821
39337, -0.086106
39338, 0.094402
39339, 2.907233
39340, 15.862891
39341, -8.763884
39342, 8.351421
39343, -4.963788
39344, 0.374873
39345, -0.686723
39346, -0.027756
39347, -1.357015
39348, -0.469745
39349, -0.900791
39350, 1.224563
39351, -2.739980
39352, 0.366916
39353, -1.319681
39354, 2.118877
39355, -2.230096
39356, 0.300560
39357, 0.022428
39358, 0.245321
39359, -0.472413
39360, 0.911917
39361, -0.359665
39362, 1.042476
39363, -0.105228
39364, 2.585156
39365, -0.381958
39366, -0.393177
39367, 0.654929
39368, 1.998853
39369, 4.565989
39370, 25.458167
39371, -1.952609
39372, 3.885719
39373, -3.283566
39374, 10.847430
39375, -2.104210
39376, -1.358805
39377, 0.912098
39378, 0.336253
39379, -1.764344
39380, 0.361131
39381, -1.269311
39382, 6.043733
39383, 0.727427
39384, 0.018933
39385, -0.111979
39386, 0.039091
39387, -1.455687
39388, 4.147408
39389, -1.436568
39390, 0.930771
39391, -6.706969
39392, 8.049066
39393, 4.238399
39394, 0.061028
39395, -0.405851
39396, 0.377102
39397, 0.019978
39398, -1.015804
39399, -2.182042
39400, 0.514988
39401, -0.377882
39402, 4.112102
39403, -3.658557
39404, 0.336724
39405, -1.651595
39406, 1.865573
39407, -4.091903
39408, 2.608796
39409, -2.266770
39410, 5.775519
39411, -1.117266
39412, 5.606008
39413, -6.553888
39414, 18.114189
39415, 6.031917
39416, 1.535246
39417, -3.024477
39418, -2.164996
39419, -0.508625
39420, 0.900399
39421, -0.043240
39422, 0.889913
39423, -0.935861
39424, 0.223797
39425, -0.204163
39426, -0.022336
39427, -0.183958
39428, -0.777044
39429, -1.804245
39430, 0.275285
39431, -0.525391
39432, 4.884740
39433, -3.701616
39434, 1.810440
39435, -3.728941
39436, 2.534846
39437, -0.325210
39438, 0.812160
39439, 1.823207
39440, 2.278761
39441, -12.508987
39442, 1.252603
39443, -5.087563
39444, 1.166841
39445, -3.030519
39446, 0.955190
39447, -5.516365
39448, 0.054405
39449, -3.524187
39450, 5.002012
39451, 0.186029
39452, 1.347408
39453, 0.012471
39454, 0.593738
39455, -4.049544
39456, 2.813658
39457, -1.017484
39458, 2.419821
39459, -1.594110
39460, 0.778812
39461, -1.115491
39462, 1.851059
39463, -0.794835
39464, 2.568943
39465, -0.841895
39466, 1.843090
39467, -0.999748
39468, 0.373281
39469, -0.384330
39470, 1.538725
39471, -0.221306
39472, 0.144573
39473, 0.705340
39474, -0.759777
39475, 1.474907
39476, -5.980634
39477, -1.963550
39478, 16.694575
39479, -21.510544
39480, 13.747757
39481, 1.969291
39482, -0.778713
39483, -3.586170
39484, 0.965030
39485, 1.036180
39486, -0.292378
39487, 0.066129
39488, -0.013547
39489, -0.667378
39490, 0.295451
39491, -1.457869
39492, 1.439189
39493, -8.051558
39494, -1.013599
39495, -0.014505
39496, 0.064332
39497, -0.252247
39498, 0.537509
39499, -0.906520
39500, -0.923570
39501, -6.115567
39502, 0.486166
39503, -0.004034
39504, 1.878531
39505, -0.287162
39506, 6.416760
39507, -5.225119
39508, 2.968600
39509, -0.268408
39510, 0.340791
39511, 0.181002
39512, 1.672778
39513, -3.806693
39514, 1.483387
39515, -3.189460
39516, 3.042472
39517, -12.887171
39518, -2.166386
39519, -1.475208
39520, 1.485509
39521, -1.975904
39522, 0.938501
39523, -0.800188
39524, 11.513082
39525, -8.749784
39526, -2.703579
39527, 1.457502
39528, -0.446925
39529, -0.617012
39530, 0.039087
39531, -1.137228
39532, 1.281614
39533, -0.157653
39534, -0.136828
39535, -1.678323
39536, 0.872722
39537, -0.959201
39538, 0.907516
39539, -0.513447
39540, 0.151119
39541, 2.073535
39542, 3.347761
39543, -1.175761
39544, 2.832170
39545, -8.131065
39546, 2.104088
39547, -3.440198
39548, 3.229616
39549, -0.037962
39550, 6.613190
39551, -5.671461
39552, 5.165157
39553, -12.911819
39554, -0.378506
39555, -0.743399
39556, 0.396091
39557, 0.867467
39558, 0.443526
39559, 0.549038
39560, 0.019949
39561, 0.020664
39562, 0.601566
39563, 0.553509
39564, 2.471556
39565, -0.283259
39566, 6.366123
39567, -0.425860
39568, 0.389715
39569, -4.634094
39570, 4.862284
39571, -0.825945
39572, 2.190461
39573, -0.733571
39574, 0.607692
39575, -0.381944
39576, 0.349431
39577, -0.441616
39578, -0.320684
39579, -3.734599
39580, 0.241204
39581, 0.873651
39582, 2.762770
39583, -2.604436
39584, -1.643456
39585, 1.436640
39586, 32.644488
39587, 4.709918
39588, 0.346661
39589, -0.000783
39590, -1.647015
39591, -19.839288
39592, -2.880805
39593, -0.034728
39594, 3.159072
39595, 1.178319
39596, 0.546316
39597, -0.675802
39598, 1.566373
39599, -0.559935
39600, 0.194692
39601, -1.528103
39602, 0.820303
39603, -0.375086
39604, 2.141731
39605, -0.863670
39606, 0.708163
39607, -0.228021
39608, -0.730670
39609, -3.230421
39610, 0.265813
39611, 0.475403
39612, -0.640605
39613, 1.123040
39614, 1.695311
39615, -7.785609
39616, 11.625680
39617, -9.359898
39618, 0.575772
39619, -0.281050
39620, 2.025067
39621, -10.287975
39622, -2.090164
39623, 0.470130
39624, 0.440446
39625, -0.819585
39626, 2.938197
39627, -3.172526
39628, 0.435362
39629, -2.112843
39630, 1.826958
39631, -5.408606
39632, 4.886634
39633, 1.272871
39634, 1.162459
39635, -0.372969
39636, 0.490211
39637, -3.852346
39638, -0.008005
39639, -0.298292
39640, 1.546265
39641, -3.404468
39642, 0.287601
39643, -0.562551
39644, 2.401165
39645, -0.039399
39646, 0.056336
39647, -0.957010
39648, 4.632275
39649, -0.544465
39650, 0.717513
39651, -1.394879
39652, 0.172738
39653, 1.091578
39654, -4.113615
39655, -4.441943
39656, -7.658877
39657, -27.458867
39658, 41.423353
39659, 18.364250
39660, -0.487806
39661, 0.715496
39662, 0.448528
39663, 0.960342
39664, 0.044415
39665, -2.217745
39666, 5.569343
39667, 1.603089
39668, -0.160731
39669, -0.149000
39670, 0.254724
39671, -0.726312
39672, 0.417023
39673, -1.042291
39674, 0.578852
39675, -0.269152
39676, 1.287219
39677, -1.306212
39678, 2.842388
39679, 0.362545
39680, 9.705575
39681, -2.939475
39682, 0.052634
39683, -0.676718
39684, 0.948364
39685, 0.260486
39686, 2.966248
39687, -1.538614
39688, -0.353515
39689, -0.390600
39690, 4.973283
39691, -16.385552
39692, 1.820469
39693, 0.404092
39694, 2.768826
39695, -0.468227
39696, 4.104973
39697, -2.192216
39698, 1.437281
39699, -0.838580
39700, 1.039793
39701, -1.779013
39702, 2.338587
39703, -2.205334
39704, 1.757084
39705, -1.522430
39706, 8.055586
39707, -1.816383
39708, 0.750144
39709, 1.513203
39710, 0.038729
39711, 0.019330
39712, 0.091059
39713, -0.308880
39714, 0.524602
39715, 0.049313
39716, -1.050396
39717, 0.347553
39718, 2.554569
39719, -1.646954
39720, 3.904272
39721, -1.313153
39722, -1.352522
39723, -5.889637
39724, -1.027729
39725, -2.453173
39726, 32.122581
39727, 3.082339
39728, 1.395596
39729, -1.429247
39730, 1.702527
39731, -1.200446
39732, 0.667468
39733, -0.850329
39734, 1.634842
39735, -2.534841
39736, 1.933283
39737, 0.727722
39738, 0.130400
39739, -0.516128
39740, 0.970827
39741, -1.411615
39742, 2.223208
39743, -0.937379
39744, 2.275427
39745, -0.611153
39746, 0.070474
39747, 0.367904
39748, 6.967670
39749, -0.665031
39750, 1.957032
39751, -1.071861
39752, 2.455013
39753, -2.604609
39754, 1.873749
39755, -0.322921
39756, 1.139302
39757, -2.689448
39758, 1.742326
39759, -1.782377
39760, 1.092364
39761, -4.024253
39762, 1.120776
39763, 0.412696
39764, 1.763543
39765, -6.759314
39766, 10.400308
39767, -1.704698
39768, 8.677116
39769, -15.435473
39770, -8.758079
39771, 1.498940
39772, -0.535295
39773, -0.768640
39774, 1.371300
39775, -0.037196
39776, 0.243091
39777, -0.047859
39778, 1.548959
39779, -0.223401
39780, 1.270103
39781, 0.262751
39782, 3.812676
39783, -3.172830
39784, 0.435586
39785, -0.779542
39786, 0.621549
39787, -0.041756
39788, -1.405109
39789, -0.239008
39790, -0.583192
39791, -1.149827
39792, 7.281343
39793, -4.228295
39794, 7.171176
39795, -0.527489
39796, 7.358829
39797, -15.251082
39798, -2.176877
39799, -5.813918
39800, -1.796201
39801, -0.888043
39802, 0.295849
39803, -1.425353
39804, 0.301100
39805, -2.152343
39806, 0.947637
39807, -0.746288
39808, 0.032749
39809, -0.783551
39810, -0.395757
39811, -6.994640
39812, 1.150644
39813, -6.550705
39814, -0.649433
39815, -1.496942
39816, 0.414731
39817, -2.646101
39818, 0.180989
39819, -0.779844
39820, -0.163421
39821, -6.755554
39822, -1.010075
39823, -0.154475
39824, 0.117225
39825, 0.621869
39826, 0.850276
39827, -0.229207
39828, -1.539238
39829, 3.034111
39830, 6.333190
39831, -10.393742
39832, 13.837350
39833, -4.073107
39834, -0.289535
39835, -2.046174
39836, 5.797777
39837, -1.516344
39838, 5.073592
39839, -0.561398
39840, 1.541606
39841, -1.022705
39842, 6.591337
39843, -1.204249
39844, -2.298868
39845, 0.009117
39846, 0.458766
39847, -0.217487
39848, 0.292110
39849, -0.949574
39850, 1.875152
39851, -0.781740
39852, 0.198238
39853, -0.078298
39854, -0.128310
39855, 5.745158
39856, 5.374522
39857, -1.129962
39858, 11.617595
39859, -0.708279
39860, 4.536144
39861, -1.785152
39862, 0.348212
39863, -6.812353
39864, -0.329864
39865, -1.986975
39866, 0.331674
39867, 0.551539
39868, 0.445413
39869, -8.758519
39870, 14.484512
39871, 2.333124
39872, 0.071456
39873, -1.219956
39874, 3.416481
39875, -1.755479
39876, 0.770025
39877, -0.732149
39878, 1.992335
39879, -0.623225
39880, 1.573101
39881, -7.248609
39882, 0.250220
39883, -4.530449
39884, -1.588815
39885, -0.074377
39886, 0.509520
39887, -0.631706
39888, 0.693018
39889, 0.804329
39890, 5.851882
39891, -1.148403
39892, 0.083766
39893, -0.686079
39894, 0.367894
39895, -0.935755
39896, 0.971342
39897, 0.018197
39898, -3.423083
39899, -1.915718
39900, 3.056045
39901, -3.758013
39902, 4.325113
39903, -4.618736
39904, 9.995219
39905, -27.197738
39906, 6.858583
39907, 8.117837
39908, -4.814429
39909, -0.128504
39910, -0.699697
39911, 0.028425
39912, 0.425355
39913, -0.823808
39914, 1.744635
39915, -0.381954
39916, 1.395865
39917, -1.109997
39918, 1.393991
39919, -1.324807
39920, 0.391376
39921, -1.158674
39922, 3.961289
39923, -3.486731
39924, 0.851177
39925, -0.650538
